ciclo,desc_ai,desc_capitulo,desc_concepto,desc_ff,desc_funcion,desc_gpo_funcional,desc_modalidad,desc_partida_especifica,desc_partida_generica,desc_pp,desc_ramo,desc_subfuncion,desc_tipogasto,desc_ur,entidad_federativa,gpo_funcional,id_ai,id_capitulo,id_clave_cartera,id_concepto,id_entidad_federativa,id_ff,id_funcion,id_modalidad,id_partida_especifica,id_partida_generica,id_pp,id_ramo,id_subfuncion,id_tipogasto,id_ur,monto_adefas,monto_aprobado,monto_devengado,monto_ejercicio,monto_ejercido,monto_modificado,monto_pagado
2018,Resolver impugnaciones en procesos electorales,Materiales y Suministros,Materiales y Artículos de Construcción y de Reparación,Recursos fiscales,Justicia,Gobierno,Específicos,Material eléctrico y electrónico,Material eléctrico y electrónico,Otras actividades,Poder Judicial,Impartición de Justicia,Gasto corriente,Salas Regionales,Nuevo León,1,4,2000,0,2400,19,1,2,R,24601,246,1,3,1,1,211,,135714.00,,,,135714.00,16845.15
2018,Manejo eficiente y sustentable del agua y prevención de inundaciones,Materiales y Suministros,"Combustibles, Lubricantes y Aditivos",Recursos fiscales,"Agropecuaria, Silvicultura, Pesca y Caza",Desarrollo Económico,Sujetos a reglas de operación,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios públicos y la operación de programas públicos","Combustibles, lubricantes y aditivos",Programa de apoyo a la infraestructura hidroagrícola,Medio Ambiente y Recursos Naturales,Hidroagrícola,Gasto corriente por concepto de gastos indirectos de programas de subsidios,Comisión Nacional del Agua,Guanajuato,3,3,2000,0,2600,11,1,2,S,26102,261,217,16,5,7,B00,,0.00,,,,121967.70,0.00
2018,Soberanía y seguridad nacionales en las zonas marinas mexicanas,Materiales y Suministros,"Herramientas, Refacciones y Accesorios Menores",Recursos fiscales,Seguridad Nacional,Gobierno,Funciones de las fuerzas armadas,Refacciones y accesorios menores otros bienes muebles,Refacciones y accesorios menores otros bienes muebles,Emplear el poder naval de la federación para salvaguardar la soberanía y seguridad nacionales,Marina,Marina,Gasto corriente,"Fuerzas, Regiones, Zonas y Sectores Navales",Baja California,1,3,2000,0,2900,2,1,6,A,29901,299,1,13,2,1,115,,0.00,,,,277.56,277.56
2018,Impartición de Justicia en materia agraria,Servicios Generales,Servicios Básicos,Recursos fiscales,Justicia,Gobierno,Prestación de servicios públicos,Servicios de internet,Servicios de telecomunicaciones y satélites,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,Tribunales Agrarios,Impartición de Justicia,Gasto corriente,Tribunales Unitarios Agrarios,Quintana Roo,1,3,3000,0,3100,23,1,2,E,31603,316,1,31,1,1,200,,6410.00,,,,5219.00,399.00
2018,Protección y Defensa de los Derechos Humanos,Servicios Personales,Remuneraciones Adicionales y Especiales,Recursos fiscales,Justicia,Gobierno,Prestación de servicios públicos,Prima quinquenal por años de servicios efectivos prestados,Primas por años de servicios efectivos prestados,"Atender asuntos relacionados con personas reportadas como desaparecidas, extraviadas, ausentes y fallecidas no identificadas",Comisión Nacional de los Derechos Humanos,Derechos Humanos,Gasto corriente,Primera Visitaduría General,Ciudad de México,1,1,1000,0,1300,9,1,2,E,13101,131,7,35,4,1,101,,220552.00,,,,220552.00,6200.00
2018,Regulación eficiente de las comunicaciones y los transportes,Servicios Personales,Remuneraciones Adicionales y Especiales,Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,Primas de vacaciones y dominical,"Primas de vacaciones, dominical y gratificación de fin de año","Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",Comunicaciones y Transportes,Otros Relacionados con Transporte,Gasto corriente,Centro SCT Yucatán,Yucatán,3,8,1000,0,1300,31,1,5,G,13201,132,2,9,6,1,651,,117369.00,,,,117369.00,0.00
2018,Servicios de apoyo administrativo,Servicios Generales,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",Ingresos Propios,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,"Servicios de lavandería, limpieza e higiene",Servicios de limpieza y manejo de desechos,Actividades de apoyo administrativo,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Tlaxcala,2,2,3000,0,3500,29,4,6,M,35801,358,1,51,9,1,GYN,,1031792.00,,,,902187.00,173027.00
2018,Servicios de apoyo administrativo,Servicios Generales,Otros Servicios Generales,Recursos fiscales,Justicia,Gobierno,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Impuesto sobre nóminas,Impuesto sobre nóminas y otros que se deriven de una relación laboral,Actividades de apoyo administrativo,Tribunales Agrarios,Impartición de Justicia,Gasto corriente,Tribunales Unitarios Agrarios,Tabasco,1,2,3000,0,3900,27,1,2,M,39801,398,1,31,1,1,200,,6716.00,,,,7066.00,1716.00
2018,"Concertación, coordinación y fomento de la cooperación internacional para el desarrollo y promoción económica y cultural de México",Servicios Personales,Seguridad Social,Recursos fiscales,Relaciones Exteriores,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",Aportaciones al ISSSTE,Aportaciones de seguridad social,"Coordinación, promoción y ejecución de la cooperación internacional para el desarrollo",Relaciones Exteriores,Relaciones Exteriores,Gasto corriente,Agencia Mexicana de Cooperación Internacional para el Desarrollo,Ciudad de México,1,6,1000,0,1400,9,1,4,P,14101,141,1,5,1,1,K00,,2849741.00,,,,2849741.00,406302.36
2018,Manejo eficiente y sustentable del agua y prevención de inundaciones,Servicios Generales,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",Recursos fiscales,Protección Ambiental,Desarrollo Social,Prestación de servicios públicos,"Servicios de lavandería, limpieza e higiene",Servicios de limpieza y manejo de desechos,Sistemas meteorológicos e hidrológicos,Medio Ambiente y Recursos Naturales,Administración del Agua,Gasto corriente,Comisión Nacional del Agua,Nayarit,2,3,3000,0,3500,18,1,1,E,35801,358,6,16,2,1,B00,,4514.00,,,,4514.00,0.00
2018,Generación de conocimiento científico para el bienestar de la población y difusión de sus resultados,Materiales y Suministros,"Productos Químicos, Farmacéuticos y de Laboratorio",Recursos fiscales,"Ciencia, Tecnología e Innovación",Desarrollo Económico,Prestación de servicios públicos,Medicinas y productos farmacéuticos,Medicinas y productos farmacéuticos,"Investigación científica, desarrollo e innovación",Consejo Nacional de Ciencia y Tecnología,Investigación Científica,Gasto corriente,"Centro de Investigaciones en Óptica, A.C.",Guanajuato,3,3,2000,0,2500,11,1,8,E,25301,253,3,38,1,1,90S,,15400.00,,,,15400.00,0.00
2018,Puertos eficientes y competitivos,Servicios Generales,"Servicios Financieros, Bancarios y Comerciales",Recursos fiscales,Transporte,Desarrollo Económico,Regulación y supervisión,Fletes y maniobras,Fletes y maniobras,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",Comunicaciones y Transportes,Transporte por Agua y Puertos,Gasto corriente,Centro SCT Baja California,Baja California,3,4,3000,0,3400,2,1,5,G,34701,347,2,9,2,1,622,,50000.00,,,,50000.00,0.00
2018,Servicios de apoyo administrativo,Servicios Personales,Seguridad Social,Recursos fiscales,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Cuotas para el seguro de vida del personal civil,Aportaciones para seguros,Actividades de apoyo administrativo,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Colima,2,2,1000,0,1400,6,1,6,M,14401,144,1,51,9,1,GYN,,177275.00,,,,0.00,0.00
2018,Función pública y buen gobierno,Materiales y Suministros,"Herramientas, Refacciones y Accesorios Menores",Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo a la función pública y al mejoramiento de la gestión,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo","Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",Actividades de apoyo a la función pública y buen gobierno,Energía,Función Pública,Gasto corriente,Órgano Interno de Control,Ciudad de México,1,1,2000,0,2900,9,1,3,O,29301,293,1,18,4,1,113,,5459.00,,,,5459.00,0.00
2018,Producción y Protección Forestal,Materiales y Suministros,"Herramientas, Refacciones y Accesorios Menores",Recursos fiscales,"Agropecuaria, Silvicultura, Pesca y Caza",Desarrollo Económico,Prestación de servicios públicos,Herramientas menores,Herramientas menores,Protección forestal,Medio Ambiente y Recursos Naturales,Silvicultura,Gasto corriente,Comisión Nacional Forestal,Oaxaca,3,4,2000,0,2900,20,1,2,E,29101,291,14,16,2,1,RHQ,,30000.00,,,,51297.50,16438.49
2018,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",Materiales y Suministros,"Herramientas, Refacciones y Accesorios Menores",Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,Refacciones y accesorios para equipo de cómputo y telecomunicaciones,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,Actualización del padrón electoral y expedición de la credencial para votar,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Tabasco,1,1,2000,0,2900,27,1,3,R,29401,294,5,22,6,1,200,,0.00,,,,0.00,3246.14
2018,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",Materiales y Suministros,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de inversión,Material de limpieza,Material de limpieza,Conservación de infraestructura de caminos rurales y carreteras alimentadoras,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT San Luis Potosí,San Luis Potosí,3,10,2000,17092100003,2100,24,1,5,K,21601,216,37,9,1,3,644,,28210.00,,,,28210.00,0.00
2018,"Promoción, vinculación e innovación en la eficiencia energética",Servicios Personales,Seguridad Social,Recursos fiscales,Combustibles y Energía,Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",Cuotas para el seguro de vida del personal civil,Aportaciones para seguros,"Gestión, promoción, supervisión y evaluación del aprovechamiento sustentable de la energía",Energía,Otros Combustibles,Gasto corriente,Comisión Nacional para el Uso Eficiente de la Energía,Ciudad de México,3,19,1000,0,1400,9,1,3,P,14401,144,8,18,4,1,E00,,108775.00,,,,108775.00,27194.00
2018,Regulación eficiente de las comunicaciones y los transportes,Materiales y Suministros,"Vestuario, Blancos, Prendas de Protección y Artículos Deportivos",Recursos fiscales,Comunicaciones,Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",Vestuario y uniformes,Vestuario y uniformes,"Definición, conducción y supervisión de la política de comunicaciones y transportes",Comunicaciones y Transportes,Comunicaciones,Gasto corriente,Centro SCT Jalisco,Ciudad de México,3,8,2000,0,2700,9,1,6,P,27101,271,1,9,1,1,634,,17134.00,,,,17134.00,0.00
2018,Pago de Pensiones y Jubilaciones a la población derechohabiente del ISSSTE,Servicios Personales,Otras Prestaciones Sociales y Económicas,Recursos fiscales,Protección Social,Desarrollo Social,Pensiones y jubilaciones,Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,Prestaciones contractuales,Indemnizaciones globales,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Edad Avanzada,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Nuevo León,2,9,1000,0,1500,19,1,6,J,15401,154,27,51,2,1,GYN,,12520.00,,,,12520.00,0.00
2018,"Oportunidad en la atención curativa, quirúrgica, hospitalaria y de rehabilitación",Servicios Generales,Servicios de Traslado y Viáticos,Ingresos Propios,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Viáticos nacionales para labores en campo y de supervisión,Viáticos en el país,Actividades de apoyo administrativo,Instituto Mexicano del Seguro Social,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto Mexicano del Seguro Social,San Luis Potosí,2,4,3000,0,3700,24,4,3,M,37501,375,1,50,2,1,GYR,,709322.00,,,,695987.00,157362.11
2018,Apoyo jurídico a la Secretaría de Gobernación,Servicios Generales,Servicios Básicos,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,"Planeación, seguimiento y evaluación de políticas públicas",Servicio de energía eléctrica,Energía eléctrica,Defensa jurídica de la secretaría de gobernación y compilación jurídica nacional y testamentaria ciudadana,Gobernación,Política Interior,Gasto corriente,Unidad General de Asuntos Jurídicos,Ciudad de México,1,17,3000,0,3100,9,1,3,P,31101,311,9,4,2,1,130,,214591.00,,,,0.00,0.00
2018,Servicios de apoyo administrativo,Servicios Personales,Seguridad Social,Recursos fiscales,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,Aportaciones al FOVISSSTE,Aportaciones a fondos de vivienda,Actividades de apoyo administrativo,Salud,Rectoría del Sistema de Salud,Gasto corriente,Dirección General de Calidad y Educación en Salud,Ciudad de México,2,2,1000,0,1400,9,1,3,M,14201,142,1,12,4,1,610,,1147249.00,,,,1147249.00,173948.10
2018,Pago de Pensiones y Jubilaciones a la población derechohabiente del ISSSTE,Servicios Personales,Otras Prestaciones Sociales y Económicas,Recursos fiscales,Protección Social,Desarrollo Social,Pensiones y jubilaciones,Cuotas para el fondo de ahorro del personal civil,Cuotas para el fondo de ahorro y fondo de trabajo,Indemnizaciones globales,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Edad Avanzada,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Durango,2,9,1000,0,1500,10,1,6,J,15101,151,27,51,2,1,GYN,,4848.00,,,,4848.00,0.00
2018,Fomento y regulación de las actividades económicas y sociales para la protección del medio ambiente y recursos naturales,Materiales y Suministros,"Combustibles, Lubricantes y Aditivos",Recursos fiscales,Protección Ambiental,Desarrollo Social,Regulación y supervisión,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios públicos y la operación de programas públicos","Combustibles, lubricantes y aditivos",Regulación ambiental,Medio Ambiente y Recursos Naturales,Otros de Protección Ambiental,Gasto corriente,Delegación Federal en México,Estado de México,2,6,2000,0,2600,15,1,1,G,26102,261,3,16,6,1,135,,74567.00,,,,74567.00,14000.00
