ciclo,desc_ai,desc_capitulo,desc_concepto,desc_ff,desc_funcion,desc_gpo_funcional,desc_modalidad,desc_partida_especifica,desc_partida_generica,desc_pp,desc_ramo,desc_subfuncion,desc_tipogasto,desc_ur,entidad_federativa,gpo_funcional,id_ai,id_capitulo,id_clave_cartera,id_concepto,id_entidad_federativa,id_ff,id_funcion,id_modalidad,id_partida_especifica,id_partida_generica,id_pp,id_ramo,id_subfuncion,id_tipogasto,id_ur,monto_adefas,monto_aprobado,monto_devengado,monto_ejercicio,monto_ejercido,monto_modificado,monto_pagado
2017,Apoyo a las madres trabajadoras en el cuidado de sus hijos,,Mantenimiento y conservación de mobiliario y equipo de administración,Recursos fiscales,Protección Social,Desarrollo Social,Sujetos a Reglas de Operación,,,Programa de estancias infantiles para apoyar a madres trabajadoras,Desarrollo Social,Otros Grupos Vulnerables,Gasto corriente por concepto de gastos indirectos de programas de subsidios,Delegación SEDESOL en Nuevo León,Nuevo León,2,11,,00000000000,35201,19,1,6,S,,,174,20,8,7,139,0.00,0.00,983.16,983.16,,983.16,983.16
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Dietas a consejeros electorales locales y distritales en el año electoral federal (Ramos Autónomos),Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,Organización electoral nacional,Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Distritales Ejecutivas,Oaxaca,1,1,,00000000000,44108,20,1,3,R,,,2,22,6,1,300,0.00,0.00,1147972.20,1147972.20,,1147972.20,1147972.20
2017,Impartir justicia en el ámbito de su competencia,,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos,Recursos fiscales,Justicia,Gobierno,Específicos,,,Otras Actividades,Poder Judicial,Impartición de Justicia,Gasto corriente,Consejo de la Judicatura Federal,Nuevo León,1,3,,00000000000,21401,19,1,2,R,,,1,3,1,1,110,0.00,977.00,7967.00,7967.00,,7967.00,7967.00
2017,Pago de riesgos de trabajo y subsidios y ayudas,,Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,Recursos fiscales,Protección Social,Desarrollo Social,Pensiones y jubilaciones,,,Subsidios y Ayudas,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Enfermedad e incapacidad,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Sinaloa,2,6,,00000000000,15401,25,1,6,J,,,20,51,1,1,GYN,0.00,16055.00,0.00,0.00,,0.00,0.00
2017,Sistema Nacional de Salud organizado e integrado,,Servicios integrales de infraestructura de cómputo,Recursos fiscales,Salud,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",,,Asistencia social y protección del paciente,Salud,Rectoría del Sistema de Salud,Gasto corriente,Centro Nacional de la Transfusión Sanguínea,Ciudad de México,2,14,,00000000000,31904,9,1,3,P,,,13,12,4,1,I00,0.00,641273.00,0.00,0.00,,0.00,0.00
2017,Manejo eficiente y sustentable del agua y prevención de inundaciones,,Arrendamiento de equipo y bienes informáticos,Recursos fiscales,Protección Ambiental,Desarrollo Social,Regulación y supervisión,,,Gestión integral y sustentable del agua,Medio Ambiente y Recursos Naturales,Administración del Agua,Gasto corriente,Comisión Nacional del Agua,Estado de México,2,3,,00000000000,32301,15,1,1,G,,,10,16,2,1,B00,0.00,0.00,1118989.99,1118989.99,,1118989.99,1118989.99
2017,Servicios de apoyo administrativo,,Servicios bancarios y financieros,Recursos fiscales,"Ciencia, Tecnología e Innovación",Desarrollo Económico,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Consejo Nacional de Ciencia y Tecnología,Investigación Científica,Gasto corriente,"Instituto Nacional de Astrofísica, Óptica y Electrónica",Puebla,3,2,,00000000000,34101,21,1,8,M,,,1,38,1,1,91U,0.00,112673.00,112673.00,112673.00,,112673.00,112673.00
2017,Generación de Energia Eléctrica,,Materiales y útiles de oficina,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,Operación y mantenimiento de las centrales generadoras de energía eléctrica,Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,San Luis Potosí,3,13,,00000000000,21101,24,4,3,E,,,561,53,5,1,TVV,0.00,112099.00,190534.00,127369.00,,127369.00,127369.00
2017,Función pública y buen gobierno,,Cuotas para el seguro colectivo de retiro,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo a la función pública y al mejoramiento de la gestión,,,Actividades de apoyo a la función pública y buen gobierno,Educación Pública,Función Pública,Gasto corriente,Centro de Enseñanza Técnica Industrial,Jalisco,1,1,,00000000000,14405,14,1,3,O,,,1,11,4,1,L3P,0.00,2000.00,973.44,973.44,,973.44,973.44
2017,Impartición de justicia en materia fiscal y administrativa,,"Combustibles, lubricantes y aditivos para maquinaria, equipo de producción y servicios administrativos",Recursos fiscales,Justicia,Gobierno,Prestación de Servicios Públicos,,,Impartición de Justicia Fiscal y Administrativa,Tribunal Federal de Justicia Administrativa,Impartición de Justicia,Gasto corriente,"Segunda Sala Regional del Norte Centro II, con sede en Torreón, Coah.",Coahuila,1,3,,00000000000,26105,5,1,2,E,,,1,32,1,1,304,0.00,1680.00,270.10,270.10,,270.10,270.10
2017,"Apoyo al ingreso, a la salud y a la educación de las familias en pobreza",,Cuotas para el seguro colectivo de retiro,Recursos fiscales,Protección Social,Desarrollo Social,"Planeación, seguimiento y evaluación de políticas públicas",,,"Promoción y evaluación de la política de desarrollo social y comunitario, la participación y la cohesión social",Desarrollo Social,Otros Grupos Vulnerables,Gasto corriente,Dirección General de Políticas Sociales,Ciudad de México,2,8,,00000000000,14405,9,1,6,P,,,2,20,8,1,211,3609.64,28874.00,22368.01,22368.01,,22368.01,18758.37
2017,Puertos eficientes y competitivos,,Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Recursos fiscales,Transporte,Desarrollo Económico,Prestación de Servicios Públicos,,,Operación de infraestructura marítimo-portuaria,Comunicaciones y Transportes,Transporte por Agua y Puertos,Gasto corriente,"Administración Portuaria Integral de Puerto Madero, S.A. de C.V.",Chiapas,3,4,,00000000000,37104,7,1,5,E,,,8,9,2,1,J3C,0.00,165440.00,165440.00,165440.00,,165440.00,165440.00
2017,Supervisar la normatividad en eficiencia energética,,Sueldos base,Recursos fiscales,Combustibles y Energía,Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",,,"Gestión, promoción, supervisión y evaluación del aprovechamiento sustentable de la energía",Energía,Otros Combustibles,Gasto corriente,Comisión Nacional para el Uso Eficiente de la Energía,Ciudad de México,3,18,,00000000000,11301,9,1,3,P,,,8,18,4,1,E00,0.00,1916595.00,1912885.95,1912885.95,,1912885.95,1912885.95
2017,Producción y Protección Forestal,,Impresión y elaboración de material informativo derivado de la operación y administración de las dependencias y entidades,Recursos fiscales,"Agropecuaria, Silvicultura, Pesca y Caza",Desarrollo Económico,Prestación de Servicios Públicos,,,Protección Forestal,Medio Ambiente y Recursos Naturales,Silvicultura,Gasto corriente,Comisión Nacional Forestal,Zacatecas,3,4,,00000000000,33604,32,1,2,E,,,14,16,2,1,RHQ,0.00,30000.00,41815.02,41815.02,,41815.02,41815.02
2017,"Oportunidad en la atención curativa, quirúrgica, hospitalaria y de rehabilitación",,Materiales y útiles de impresión y reproducción,Ingresos Propios,Salud,Desarrollo Social,Prestación de Servicios Públicos,,,Atención a la Salud en el Trabajo,Instituto Mexicano del Seguro Social,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto Mexicano del Seguro Social,Baja California Sur,2,4,,00000000000,21201,3,4,3,E,,,3,50,2,1,GYR,0.00,0.00,73.00,73.00,,73.00,73.00
2017,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",,Servicios de supervisión de obras,Recursos fiscales,Transporte,Desarrollo Económico,Proyectos de Inversión,,,Proyectos de construcción de carreteras alimentadoras y caminos rurales,Comunicaciones y Transportes,Transporte por Carretera,Gasto de obra pública,Centro SCT Oaxaca,Oaxaca,3,10,,12096400003,62903,20,1,5,K,,,31,9,1,3,640,0.00,98000.00,0.00,0.00,,0.00,0.00
2017,"Apoyo al ingreso, a la salud y a la educación de las familias en pobreza",,Mantenimiento y conservación de inmuebles para la prestación de servicios administrativos,Recursos fiscales,Protección Social,Desarrollo Social,Sujetos a Reglas de Operación,,,Programa de Fomento a la Economía Social,Desarrollo Social,Otros Grupos Vulnerables,Gasto corriente por concepto de gastos indirectos de programas de subsidios,Instituto Nacional de la Economía Social,Sonora,2,8,,00000000000,35101,26,1,6,S,,,17,20,8,7,L00,0.00,0.00,9048.00,9048.00,,9048.00,9048.00
2017,Servicios de apoyo administrativo,,Servicios para capacitación a servidores públicos,Recursos fiscales,Protección Ambiental,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Medio Ambiente y Recursos Naturales,Otros de Protección Ambiental,Gasto corriente,Dirección General de Desarrollo Humano y Organización,Ciudad de México,2,2,,00000000000,33401,9,1,1,M,,,1,16,6,1,510,0.00,10650274.00,10593399.73,10593399.73,,10593399.73,10593399.73
2017,Turismo con sello propio de calidad hospitalidad y seguridad,,Subcontratación de servicios con terceros,Recursos fiscales,Turismo,Desarrollo Económico,"Planeación, seguimiento y evaluación de políticas públicas",,,Planeación y conducción de la política de turismo,Turismo,Turismo,Gasto corriente,Unidad de Coordinación Sectorial y Regional,Ciudad de México,3,4,,00000000000,33901,9,1,7,P,,,1,21,1,1,120,231551.40,0.00,979074.57,979074.57,,979074.57,747523.17
2017,Función pública y buen gobierno,,Cuotas para el seguro de gastos médicos del personal civil,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Apoyo a la función pública y al mejoramiento de la gestión,,,Actividades de apoyo a la función pública y buen gobierno,Gobernación,Función Pública,Gasto corriente,Servicio de Protección Federal,Ciudad de México,1,1,,00000000000,14403,9,1,3,O,,,1,4,4,1,O00,0.00,586026.00,186840.69,186840.69,,186840.69,186840.69
2017,Manejo eficiente y sustentable del agua y prevención de inundaciones,,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios públicos y la operación de programas públicos",Recursos fiscales,Protección Ambiental,Desarrollo Social,Desastres Naturales,,,Atención de emergencias y desastres naturales,Medio Ambiente y Recursos Naturales,Administración del Agua,Gasto corriente,Comisión Nacional del Agua,Chihuahua,2,3,,00000000000,26102,8,1,1,N,,,1,16,2,1,B00,0.00,0.00,106655.40,106655.40,,106655.40,106655.40
2017,Investigación en salud pertinente y de excelencia académica,,Remuneraciones por horas extraordinarias,Ingresos Propios,"Ciencia, Tecnología e Innovación",Desarrollo Económico,Prestación de Servicios Públicos,,,Investigación y desarrollo tecnológico en salud,Instituto Mexicano del Seguro Social,Investigación Científica,Gasto corriente,Instituto Mexicano del Seguro Social,Jalisco,3,24,,00000000000,13301,14,4,8,E,,,4,50,1,1,GYR,0.00,0.00,12917.00,12916.00,,12916.00,12916.00
2017,Servicios de apoyo administrativo,,"Productos alimenticios para personas derivado de la prestación de servicios públicos en unidades de salud, educativas, de readaptación social y otras",Ingresos Propios,Salud,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Actividades de apoyo administrativo,Instituto Mexicano del Seguro Social,Prestación de Servicios de Salud a la Persona,Gasto corriente,Instituto Mexicano del Seguro Social,Michoacán,2,2,,00000000000,22102,16,4,3,M,,,1,50,2,1,GYR,0.00,0.00,1425314.00,1425314.00,,1425314.00,1425314.00
2017,Generación de Energia Eléctrica,,Combustibles nacionales para plantas productivas,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,Operación y mantenimiento de las centrales generadoras de energía eléctrica,Comisión Federal de Electricidad,Electricidad,Gasto corriente,CFE Consolidado,Estado de México,3,13,,00000000000,26107,15,4,3,E,,,561,53,5,1,TVV,0.00,2922534340.00,5637118187.00,3840482630.00,,3840482630.00,3840482630.00
2017,Personal activo y jubilado saludable y con calidad de vida,,Sueldos base,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,Servicios médicos al personal de PEMEX,Petróleos Mexicanos,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Pemex Consolidado,Aguascalientes,3,231,,00000000000,11301,1,4,3,E,,,13,52,2,1,TYY,0.00,0.00,224294.00,224294.00,,224294.00,224294.00
2017,Gestión corporativa a las empresas productivas subsidiarias de PEMEX,,Asignaciones conforme al régimen laboral,Ingresos Propios,Combustibles y Energía,Desarrollo Económico,Prestación de Servicios Públicos,,,Prestación de servicios corporativos,Petróleos Mexicanos,Petróleo y Gas Natural (Hidrocarburos),Gasto corriente,Pemex Consolidado,Campeche,3,234,,00000000000,13414,4,4,3,E,,,15,52,2,1,TYY,0.00,0.00,146745818.00,146204538.00,,146204538.00,146204538.00
2017,"Democracia preservada y fortalecida mediante la organización de elecciones nacionales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",,Erogaciones por resoluciones por autoridad competente,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Específicos,,,"Dirección, soporte jurídico electoral y apoyo logístico",Instituto Nacional Electoral,Organización de Procesos Electorales,Gasto corriente,Juntas Locales Ejecutivas,Estado de México,1,1,,00000000000,39401,15,1,3,R,,,8,22,6,1,200,0.00,0.00,11028834.76,11028834.76,,11028834.76,11028834.76
2017,Educación superior de calidad,,Refacciones y accesorios menores otros bienes muebles,Recursos fiscales,"Recreación, Cultura y Otras Manifestaciones Sociales",Desarrollo Social,Prestación de Servicios Públicos,,,Servicios de Educación Superior y Posgrado,Cultura,Cultura,Gasto corriente,Instituto Nacional de Antropología e Historia,Ciudad de México,2,5,,00000000000,29901,9,1,4,E,,,10,48,2,1,D00,0.00,3352.00,2794.00,2794.00,,2794.00,2794.00
2017,Investigación del delito federal,,"Servicios de lavandería, limpieza e higiene",Recursos fiscales,Justicia,Gobierno,Prestación de Servicios Públicos,,,Investigar y perseguir los delitos del orden federal,Procuraduría General de la República,Procuración de Justicia,Gasto corriente,Delegación Estatal en Coahuila,Coahuila,1,4,,00000000000,35801,5,1,2,E,,,2,17,2,1,325,0.00,2608696.00,1897914.18,1897914.18,,1897914.18,1897914.18
2017,Equidad en las relaciones de consumo,,Primas de vacaciones y dominical,Recursos fiscales,"Asuntos Económicos, Comerciales y Laborales en General",Desarrollo Económico,Prestación de Servicios Públicos,,,Protección de los derechos de los consumidores y Sistema Nacional de Protección al Consumidor,Economía,Asuntos Económicos y Comerciales en General,Gasto corriente,Procuraduría Federal del Consumidor,Campeche,3,7,,00000000000,13201,4,1,1,E,,,5,10,1,1,LAT,0.00,25498.00,20242.38,20242.38,,20242.38,20242.38
2017,Servicio de Migración y política migratoria,,Pasajes aéreos nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,Recursos fiscales,Coordinación de la Política de Gobierno,Gobierno,Prestación de Servicios Públicos,,,Política y servicios migratorios,Gobernación,Población,Gasto corriente,Instituto Nacional de Migración,Baja California,1,11,,00000000000,37104,2,1,3,E,,,8,4,7,1,K00,0.00,0.00,27071.00,27071.00,,27071.00,27071.00
2017,"TURISSSTE, Agencias de Servicios Turísticos",,Compensación por actualización y formación académica,Recursos fiscales,Protección Social,Desarrollo Social,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,,,Gastos Administrativos por Operación de Fondos y Seguros,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Otros de Seguridad Social y Asistencia Social,Gasto corriente,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,Jalisco,2,14,,00000000000,13410,14,1,6,M,,,2,51,9,1,GYN,0.00,340617.00,62745.00,62745.00,,62745.00,62745.00
